project_id,risk_category,duration_proposed_to_scrutiny,duration_scrutiny_to_notification,duration_notification_to_declaration,duration_declaration_to_award,duration_award_to_compensation,duration_compensation_to_possession,duration_possession_to_closed,area_acquired_hectares,dispute_duration_days,pending_approvals_count,avg_approval_turnaround_days,stakeholder_responsiveness_score,compensation_assessed_inr,compensation_disbursed_inr,compensation_disbursed_pct,affected_families,displaced_families,rr_progress_percent,cohort_benchmark_days,legal_dispute_flag,documentation_complete,rr_required,project_type,state,status,dispute_type
PRJ-01368,High,87,79,126,142,86,69,51,1.02,229,5,44.4,3.2,108848.0,71535.0,0.6572,378,177,25.6,763,1,0,1,Border Infrastructure,Uttar Pradesh,planned,title_dispute
PRJ-01369,Medium,55,36,110,82,39,66,48,2.6,6,0,23.4,0.3,289480.0,170996.0,0.5907,21,14,51.8,529,0,1,1,Resettlement,Maharashtra,active,encroachment
PRJ-01370,High,101,71,137,121,104,142,74,4.69,198,1,53.1,2.7,1953085.0,352141.0,0.1803,422,110,39.9,762,1,1,1,Power Line,Madhya Pradesh,completed,title_dispute
PRJ-01371,High,88,66,120,99,79,119,49,2.18,73,3,10.1,1.9,1238067.0,59056.0,0.0477,217,16,18.1,571,1,1,1,Power Line,Telangana,active,none
PRJ-01372,High,48,71,110,87,63,119,71,7.47,153,0,38.7,0.8,985558.0,385945.0,0.3916,399,2,42.3,584,0,1,1,Border Infrastructure,Telangana,on_hold,compensation
PRJ-01373,Medium,59,59,100,125,47,88,55,2.45,15,1,14.5,2.4,368512.0,184035.0,0.4994,353,186,97.9,777,1,1,1,Highway,Maharashtra,completed,legal_challenge
PRJ-01374,Critical,106,84,115,125,47,61,80,4.93,311,2,6.3,4.1,280185.0,11880.0,0.0424,227,139,9.6,774,1,1,1,Railway,Rajasthan,completed,legal_challenge
PRJ-01375,Critical,73,37,159,87,113,111,73,16.82,232,0,46.5,2.5,727492.0,185219.0,0.2546,150,39,0.0,608,1,1,0,Railway,Telangana,on_hold,legal_challenge
PRJ-01376,Critical,36,51,136,73,111,132,45,2.96,284,2,18.7,2.9,147540.0,22898.0,0.1552,477,120,21.0,702,1,0,0,Border Infrastructure,Karnataka,completed,encroachment
PRJ-01377,Medium,55,67,109,103,54,77,56,2.37,71,0,56.9,3.0,336393.0,335720.0,0.998,25,4,62.7,630,0,0,1,Industrial,Maharashtra,on_hold,encroachment
PRJ-01378,High,96,67,99,97,72,63,61,2.79,164,2,20.5,3.5,17322.0,6541.0,0.3776,398,191,45.9,426,0,1,1,Resettlement,Karnataka,completed,none
PRJ-01379,Critical,104,66,102,65,75,129,63,3.53,170,6,13.8,7.3,982203.0,334931.0,0.341,376,98,0.0,679,0,0,1,Power Line,Andhra Pradesh,on_hold,none
PRJ-01380,Low,58,43,115,73,34,79,56,11.67,1,0,25.4,5.7,515866.0,485946.0,0.942,91,47,86.5,743,0,1,1,Power Line,West Bengal,active,encroachment
PRJ-01381,Medium,60,71,155,61,92,63,81,2.29,85,2,37.9,2.5,184902.0,138510.0,0.7491,332,18,53.8,479,0,1,1,Resettlement,Tamil Nadu,planned,boundary
PRJ-01382,Critical,113,78,169,145,61,66,82,7.82,55,6,52.6,0.3,145916.0,0.0,0.0,177,17,2.2,792,0,1,0,Industrial,Maharashtra,planned,boundary
PRJ-01383,Medium,104,70,156,107,61,108,76,1.35,16,1,57.1,0.9,152737.0,114217.0,0.7478,95,29,62.7,496,0,1,1,Power Line,Madhya Pradesh,on_hold,none
PRJ-01384,Low,71,33,83,66,69,49,63,11.31,11,1,25.0,0.7,347475.0,310191.0,0.8927,422,232,95.4,499,0,1,1,Highway,Telangana,planned,compensation
PRJ-01385,High,73,67,81,76,82,127,66,11.96,175,0,37.2,1.6,70271.0,0.0,0.0,418,171,10.6,606,1,0,1,Highway,West Bengal,on_hold,encroachment
PRJ-01386,Medium,60,57,146,63,89,47,35,1.33,76,1,32.7,3.0,34371.0,34003.0,0.9893,290,178,78.4,598,1,1,1,Railway,Madhya Pradesh,planned,title_dispute
PRJ-01387,Low,83,43,105,112,78,42,59,2.81,0,0,32.6,1.5,22864049.0,16162596.0,0.7069,345,257,70.0,732,0,1,1,Highway,Maharashtra,completed,compensation
PRJ-01388,Low,61,51,155,83,48,73,55,0.85,6,1,40.2,0.9,58768.0,49571.0,0.8435,292,178,78.7,703,0,1,1,Resettlement,Maharashtra,completed,none
PRJ-01389,High,103,48,82,95,60,131,34,10.5,9,3,27.7,1.9,21159.0,7899.0,0.3733,130,32,56.2,617,0,1,1,Power Line,Andhra Pradesh,on_hold,none
PRJ-01390,Medium,92,36,84,62,70,67,69,4.06,50,0,44.4,3.9,87091.0,57445.0,0.6596,148,40,90.7,610,1,1,0,Power Line,Rajasthan,active,title_dispute
PRJ-01391,High,62,86,126,62,56,108,85,22.59,153,0,36.5,2.0,38532.0,21112.0,0.5479,18,14,33.9,567,1,0,1,Highway,West Bengal,completed,boundary
PRJ-01392,Low,66,41,94,68,72,96,61,0.46,15,0,23.8,2.0,302266.0,299425.0,0.9906,167,118,81.8,493,0,1,1,Railway,Tamil Nadu,planned,boundary
PRJ-01393,High,90,57,94,116,59,115,71,7.89,30,6,49.6,3.7,520618.0,252968.0,0.4859,483,223,48.6,753,1,1,1,Resettlement,Maharashtra,on_hold,legal_challenge
PRJ-01394,High,102,75,161,106,59,114,59,2.9,17,3,26.1,2.7,158792.0,8130.0,0.0512,475,333,7.5,447,0,0,1,Power Line,Andhra Pradesh,on_hold,none
PRJ-01395,Critical,84,84,82,123,108,142,53,1.02,18,6,34.2,3.2,171509.0,0.0,0.0,419,121,18.0,677,1,0,1,Highway,Karnataka,planned,none
PRJ-01396,Medium,71,43,84,47,79,89,55,4.56,55,0,7.2,2.5,41319.0,21866.0,0.5292,327,212,91.5,640,0,1,1,Industrial,Andhra Pradesh,planned,boundary
PRJ-01397,High,92,52,99,57,104,77,59,2.35,94,2,20.4,5.9,32698.0,19262.0,0.5891,257,112,32.0,430,0,1,1,Industrial,Andhra Pradesh,completed,none
PRJ-01398,High,52,38,129,102,68,97,58,3.71,122,2,39.6,4.1,10871.0,2102.0,0.1934,471,217,50.4,537,0,1,1,Resettlement,Andhra Pradesh,on_hold,compensation
PRJ-01399,High,59,54,104,113,79,111,61,12.35,164,0,53.9,1.8,229584.0,149321.0,0.6504,63,20,23.4,497,0,1,0,Power Line,Karnataka,completed,boundary
PRJ-01400,High,104,41,137,91,77,128,77,1.59,83,2,37.9,4.4,189720.0,19086.0,0.1006,386,14,44.4,436,0,0,1,Highway,Telangana,active,compensation
PRJ-01401,Low,45,44,63,139,56,31,49,1.62,0,0,52.9,2.8,298614.0,298614.0,1.0,429,238,95.0,611,1,1,1,Resettlement,Gujarat,planned,legal_challenge
PRJ-01402,High,67,78,140,33,75,126,38,6.98,45,3,5.2,3.6,8774.0,3502.0,0.3991,171,133,38.2,593,0,1,1,Border Infrastructure,Gujarat,active,compensation
PRJ-01403,Medium,48,56,123,54,71,89,66,2.83,37,1,17.9,5.8,101334.0,59007.0,0.5823,255,99,62.9,540,0,1,1,Power Line,Gujarat,active,compensation
PRJ-01404,Medium,49,60,66,102,57,59,53,4.37,67,1,47.4,2.6,1760421.0,1187052.0,0.6743,216,19,40.1,547,1,0,1,Highway,Tamil Nadu,planned,title_dispute
PRJ-01405,Medium,78,44,112,92,76,58,37,6.16,128,0,48.9,1.9,143631.0,27376.0,0.1906,305,110,62.0,555,0,1,0,Industrial,Rajasthan,completed,none
PRJ-01406,Low,42,38,72,89,61,82,70,1.54,17,1,45.7,3.2,9909.0,9286.0,0.9371,468,49,100.0,799,0,1,1,Border Infrastructure,Rajasthan,completed,boundary
PRJ-01407,Medium,52,55,129,62,59,62,68,5.16,50,2,44.9,2.4,194961.0,94693.0,0.4857,135,74,72.1,539,0,1,1,Railway,Andhra Pradesh,active,none
PRJ-01408,High,116,41,173,79,114,57,87,5.44,51,2,16.0,4.9,181351.0,19441.0,0.1072,465,105,0.0,525,1,1,1,Highway,Uttar Pradesh,planned,legal_challenge
PRJ-01409,Medium,81,58,151,82,83,70,51,5.45,134,0,25.7,1.7,192371.0,192371.0,1.0,81,62,91.3,567,1,1,0,Railway,Andhra Pradesh,active,title_dispute
PRJ-01410,Medium,63,64,119,78,92,104,56,3.46,45,0,51.6,2.1,975010.0,329163.0,0.3376,380,93,55.1,791,0,1,1,Railway,Uttar Pradesh,on_hold,none
PRJ-01411,Critical,112,46,87,115,113,108,42,7.54,259,4,17.2,2.5,3574423.0,699157.0,0.1956,54,16,29.9,719,1,0,1,Power Line,Gujarat,completed,title_dispute
PRJ-01412,High,86,79,154,58,65,114,64,5.3,206,3,21.0,2.3,255920.0,0.0,0.0,257,46,38.3,687,1,0,1,Resettlement,Maharashtra,on_hold,encroachment
PRJ-01413,Critical,112,79,143,81,86,123,81,14.2,90,6,57.8,1.8,13151.0,0.0,0.0,216,92,21.8,778,1,1,0,Industrial,Telangana,active,encroachment
PRJ-01414,High,89,65,114,136,52,134,58,25.48,81,3,33.2,5.6,52582.0,0.0,0.0,54,1,2.2,405,0,1,0,Power Line,Madhya Pradesh,active,compensation
PRJ-01415,Medium,53,79,91,107,61,138,51,4.85,41,0,24.3,3.1,291301.0,282824.0,0.9709,52,33,74.5,706,0,1,0,Border Infrastructure,Telangana,active,none
PRJ-01416,Low,61,56,105,77,92,62,41,6.22,59,0,30.1,4.3,117552.0,103352.0,0.8792,479,322,86.5,510,1,1,0,Border Infrastructure,Maharashtra,on_hold,legal_challenge
PRJ-01417,Medium,38,59,157,47,70,120,33,8.81,60,1,39.7,0.4,172817.0,57427.0,0.3323,483,137,49.9,631,1,1,1,Highway,Karnataka,active,legal_challenge
PRJ-01418,High,95,79,152,95,99,127,59,2.09,194,2,20.6,3.5,52302.0,25827.0,0.4938,103,14,41.1,480,1,1,1,Highway,Tamil Nadu,planned,title_dispute
PRJ-01419,High,111,62,162,67,94,114,80,1.79,83,1,5.2,2.3,172920.0,11101.0,0.0642,156,57,35.5,738,0,1,1,Power Line,Maharashtra,active,compensation
PRJ-01420,Medium,104,59,156,102,60,125,63,4.86,152,0,27.8,0.8,374103.0,271374.0,0.7254,431,310,82.6,642,1,1,1,Resettlement,Gujarat,on_hold,title_dispute
PRJ-01421,Low,91,84,132,70,77,106,50,1.56,37,0,48.2,0.2,45998.0,45998.0,1.0,48,29,95.2,508,1,1,1,Resettlement,Tamil Nadu,planned,legal_challenge
PRJ-01422,High,112,53,104,112,78,45,59,5.04,59,2,49.4,1.6,200774.0,0.0,0.0,370,153,29.8,684,0,1,1,Highway,Uttar Pradesh,completed,compensation
PRJ-01423,Low,52,58,113,63,33,54,56,3.55,47,1,9.0,4.0,449373.0,377249.0,0.8395,343,155,82.2,629,0,1,0,Railway,Telangana,on_hold,encroachment
PRJ-01424,Medium,85,56,163,73,82,98,52,5.77,2,0,48.8,2.1,5026309.0,3962742.0,0.7884,212,50,64.3,795,1,1,1,Resettlement,Rajasthan,on_hold,legal_challenge
PRJ-01425,Low,54,59,161,47,55,43,41,5.8,3,0,25.7,0.7,146418.0,133270.0,0.9102,382,214,70.7,457,1,1,1,Railway,Karnataka,planned,title_dispute
PRJ-01426,High,103,66,142,49,80,92,53,8.91,142,1,19.4,4.4,114941.0,50517.0,0.4395,414,41,25.8,425,0,1,0,Power Line,Telangana,active,none
PRJ-01427,High,73,56,130,89,108,81,68,9.76,24,2,19.2,6.1,460717.0,127941.0,0.2777,138,36,36.2,469,0,0,1,Railway,Gujarat,planned,boundary
PRJ-01428,High,75,39,106,115,85,73,54,9.44,168,1,49.9,2.7,658235.0,227420.0,0.3455,324,114,47.1,616,1,1,0,Industrial,Gujarat,active,title_dispute
PRJ-01429,Medium,48,58,143,74,79,106,41,2.3,47,0,43.8,2.2,80391.0,53597.0,0.6667,21,12,60.8,799,1,0,0,Border Infrastructure,West Bengal,active,title_dispute
PRJ-01430,Medium,54,53,108,84,79,44,39,4.57,105,0,8.3,1.9,157415.0,129269.0,0.8212,47,25,89.8,646,0,0,0,Power Line,Maharashtra,planned,none
PRJ-01431,High,97,71,165,99,101,95,78,3.58,243,0,19.3,5.6,822332.0,0.0,0.0,373,44,26.1,580,0,1,0,Power Line,Andhra Pradesh,on_hold,none
PRJ-01432,Medium,87,55,76,49,68,65,44,8.01,11,2,30.6,0.7,685872.0,320851.0,0.4678,421,49,77.6,742,0,1,1,Power Line,Andhra Pradesh,on_hold,boundary
PRJ-01433,Medium,90,57,125,50,112,112,74,10.79,10,2,43.2,1.5,2558314.0,785402.0,0.307,199,74,78.6,659,0,0,0,Industrial,Karnataka,active,boundary
PRJ-01434,Medium,92,46,102,78,106,74,52,3.95,122,1,40.9,3.6,75574.0,49546.0,0.6556,50,14,78.6,664,0,0,1,Power Line,Maharashtra,on_hold,compensation
PRJ-01435,High,78,55,164,100,94,49,64,10.21,208,2,49.9,6.9,193890.0,68346.0,0.3525,169,49,17.8,425,0,1,0,Industrial,Karnataka,completed,compensation
PRJ-01436,High,89,62,76,100,80,118,56,3.07,228,5,17.0,2.2,29006.0,0.0,0.0,32,10,32.7,523,1,1,0,Power Line,Uttar Pradesh,planned,legal_challenge
PRJ-01437,High,68,77,148,37,116,121,73,4.22,251,6,27.3,0.6,458380.0,179685.0,0.392,99,9,18.2,431,0,0,1,Border Infrastructure,Andhra Pradesh,on_hold,none
PRJ-01438,High,85,80,165,65,94,130,80,1.65,1,3,13.1,4.3,86130.0,21214.0,0.2463,325,190,0.0,729,1,0,1,Resettlement,Uttar Pradesh,planned,legal_challenge
PRJ-01439,Medium,99,52,100,68,75,70,39,7.73,18,1,53.4,1.7,590925.0,400470.0,0.6777,336,17,98.3,537,1,1,0,Border Infrastructure,Madhya Pradesh,active,legal_challenge
PRJ-01440,High,78,83,111,105,71,115,40,13.0,58,5,7.5,1.4,39301.0,17689.0,0.4501,297,153,6.1,741,1,1,1,Power Line,Tamil Nadu,completed,legal_challenge
PRJ-01441,High,100,67,111,77,79,127,42,13.95,49,3,17.0,0.8,214553.0,14075.0,0.0656,374,216,41.5,670,0,0,1,Highway,Tamil Nadu,active,encroachment
PRJ-01442,High,95,68,138,116,97,118,71,11.36,122,4,13.6,2.3,14501.0,3577.0,0.2467,85,24,14.0,784,0,0,1,Highway,Rajasthan,completed,none
PRJ-01443,High,73,73,139,120,50,87,58,13.71,135,3,23.1,0.5,435946.0,251759.0,0.5775,283,154,10.7,550,1,1,0,Industrial,Maharashtra,completed,compensation
PRJ-01444,Medium,62,35,85,69,44,91,88,7.3,58,1,10.5,2.4,66316.0,35466.0,0.5348,267,122,70.9,671,0,1,0,Border Infrastructure,Karnataka,completed,boundary
PRJ-01445,High,96,72,133,127,80,68,76,3.88,184,1,20.4,3.4,1335388.0,517997.0,0.3879,430,337,17.9,569,1,1,1,Resettlement,Karnataka,active,legal_challenge
PRJ-01446,High,71,64,73,84,81,62,47,8.93,13,2,30.5,3.3,26321.0,5796.0,0.2202,356,182,36.8,549,1,0,0,Border Infrastructure,Tamil Nadu,planned,title_dispute
PRJ-01447,Medium,63,66,123,56,65,72,50,3.12,41,0,34.8,3.8,229558.0,160369.0,0.6986,207,120,31.9,472,1,1,1,Resettlement,Gujarat,active,legal_challenge
PRJ-01448,Medium,89,42,149,99,96,143,59,1.85,29,3,10.1,2.7,44012.0,28243.0,0.6417,29,14,14.9,501,1,1,1,Highway,Karnataka,completed,legal_challenge
PRJ-01449,Medium,63,53,69,90,62,101,67,1.02,44,1,17.7,2.9,57970.0,39814.0,0.6868,120,3,63.7,608,0,1,0,Power Line,Karnataka,active,encroachment
PRJ-01450,Critical,88,78,122,56,84,140,72,1.71,47,6,58.1,0.5,5296581.0,905715.0,0.171,496,198,13.2,608,0,1,0,Railway,Telangana,completed,boundary
PRJ-01451,High,46,78,139,98,89,115,51,9.41,12,0,28.0,1.9,89264.0,0.0,0.0,176,109,15.7,457,0,1,1,Highway,Maharashtra,active,compensation
PRJ-01452,Medium,65,50,136,46,54,63,86,5.28,90,2,36.4,2.6,157799.0,143786.0,0.9112,140,81,40.4,705,1,0,1,Highway,Andhra Pradesh,active,title_dispute
PRJ-01453,Medium,72,48,100,93,51,90,71,11.08,65,0,11.6,6.5,473170.0,307844.0,0.6506,458,21,70.6,559,0,1,1,Highway,Uttar Pradesh,active,encroachment
PRJ-01454,Medium,46,76,133,83,58,115,64,2.89,62,1,24.8,4.8,118636.0,72926.0,0.6147,208,88,29.0,575,0,1,0,Power Line,Andhra Pradesh,on_hold,none
PRJ-01455,Low,93,41,113,111,36,104,47,2.81,17,1,41.2,6.0,89953.0,82739.0,0.9198,80,4,100.0,631,1,1,1,Industrial,Uttar Pradesh,active,title_dispute
PRJ-01456,High,64,77,130,90,91,88,59,3.27,104,1,45.3,1.7,27019680.0,6560378.0,0.2428,271,116,31.8,782,1,1,1,Highway,Karnataka,on_hold,none
PRJ-01457,Critical,86,88,104,119,111,126,84,21.02,204,5,23.5,4.2,313630.0,0.0,0.0,499,315,0.0,423,0,0,1,Resettlement,Maharashtra,active,encroachment
PRJ-01458,Critical,91,78,72,123,94,84,80,5.97,26,7,21.7,4.4,103796.0,0.0,0.0,458,74,32.5,599,0,1,0,Border Infrastructure,Tamil Nadu,planned,none
PRJ-01459,Medium,64,72,119,128,47,88,68,3.12,74,1,38.0,1.8,70837.0,58164.0,0.8211,56,42,75.6,793,1,1,0,Border Infrastructure,Maharashtra,active,title_dispute
PRJ-01460,Medium,71,78,148,90,30,124,45,0.64,122,0,18.4,2.5,309071.0,138186.0,0.4471,253,126,53.2,648,1,1,1,Highway,West Bengal,completed,legal_challenge
PRJ-01461,Medium,47,64,93,76,70,83,62,8.37,56,0,41.4,3.3,52790.0,37713.0,0.7144,153,91,82.3,420,1,1,1,Power Line,Andhra Pradesh,active,legal_challenge
PRJ-01462,Medium,58,56,130,38,96,73,72,4.35,41,2,7.1,2.8,214643.0,132070.0,0.6153,446,238,65.7,681,0,1,1,Highway,Andhra Pradesh,completed,compensation
PRJ-01463,High,63,68,98,72,87,143,78,15.24,202,0,37.6,2.7,126526.0,51445.0,0.4066,32,2,39.3,589,0,1,1,Highway,Uttar Pradesh,active,compensation
PRJ-01464,Medium,51,57,119,97,114,72,58,2.42,19,2,12.3,4.1,480219.0,415149.0,0.8645,151,69,36.8,408,1,1,1,Highway,Telangana,on_hold,legal_challenge
PRJ-01465,Critical,81,86,156,119,105,119,80,1.74,272,4,8.0,5.4,23813.0,464.0,0.0195,397,198,12.0,592,0,1,1,Resettlement,Madhya Pradesh,active,encroachment
PRJ-01466,High,90,82,157,133,109,102,63,1.65,134,1,8.2,1.0,68037.0,19071.0,0.2803,279,174,22.7,696,0,1,1,Power Line,Andhra Pradesh,completed,none
PRJ-01467,Low,116,48,150,95,79,60,43,1.22,5,0,15.6,1.0,34790.0,21298.0,0.6122,296,146,100.0,499,0,1,1,Railway,West Bengal,planned,boundary
PRJ-01468,Medium,81,67,134,48,55,83,53,4.01,115,0,27.6,3.1,2806507.0,1998233.0,0.712,213,106,60.6,411,0,1,1,Resettlement,Gujarat,active,encroachment
PRJ-01469,High,106,67,101,113,90,47,45,1.28,11,5,13.6,2.6,237213.0,97542.0,0.4112,94,56,24.8,558,0,1,1,Power Line,Uttar Pradesh,planned,encroachment
PRJ-01470,High,51,63,150,73,52,86,60,10.46,122,1,21.8,2.5,400553.0,310789.0,0.7759,465,353,9.7,470,1,1,0,Industrial,Telangana,on_hold,title_dispute
PRJ-01471,Critical,93,39,137,118,67,89,57,5.76,325,0,8.9,4.2,389579.0,0.0,0.0,77,55,8.2,689,0,0,1,Resettlement,Maharashtra,planned,boundary
PRJ-01472,High,113,46,129,141,78,120,39,8.96,212,1,43.2,1.9,262173.0,91472.0,0.3489,227,120,31.7,447,1,1,1,Industrial,Andhra Pradesh,completed,legal_challenge
PRJ-01473,Low,38,41,125,70,101,66,57,6.82,8,0,33.0,2.0,161079.0,161079.0,1.0,292,112,100.0,618,1,1,1,Resettlement,Uttar Pradesh,completed,title_dispute
PRJ-01474,Medium,49,32,96,88,80,109,76,0.84,20,1,27.7,2.1,18820.0,11516.0,0.6119,436,66,80.2,536,1,1,1,Industrial,Tamil Nadu,on_hold,legal_challenge
PRJ-01475,High,81,72,133,76,53,85,43,1.55,13,1,39.0,1.2,90114.0,3929.0,0.0436,249,149,43.4,400,1,0,1,Resettlement,Telangana,on_hold,title_dispute
PRJ-01476,Low,64,58,67,62,43,92,69,4.54,1,0,20.5,2.6,319399.0,301704.0,0.9446,431,337,73.4,598,0,1,0,Border Infrastructure,Andhra Pradesh,completed,encroachment
PRJ-01477,Critical,65,54,111,131,51,148,72,3.03,181,7,34.9,6.0,252784.0,5637.0,0.0223,33,16,0.0,542,1,1,1,Resettlement,Telangana,planned,none
PRJ-01478,Medium,65,41,94,65,83,81,69,1.11,40,3,44.0,4.7,1530474.0,1027866.0,0.6716,105,73,54.7,626,0,1,1,Power Line,Karnataka,on_hold,none
PRJ-01479,Low,43,51,76,102,55,78,63,4.47,4,0,54.2,1.4,479582.0,479582.0,1.0,231,110,86.0,600,0,1,1,Industrial,West Bengal,on_hold,boundary
PRJ-01480,High,82,72,125,108,79,106,75,2.38,204,1,14.9,3.5,29194.0,1527.0,0.0523,181,2,32.6,447,0,1,0,Power Line,Tamil Nadu,completed,encroachment
PRJ-01481,High,87,71,116,104,88,79,44,0.83,174,0,54.2,3.0,919186.0,439739.0,0.4784,398,247,36.6,411,0,1,0,Border Infrastructure,Madhya Pradesh,planned,compensation
PRJ-01482,Medium,78,37,137,57,68,112,65,8.07,20,0,5.3,2.0,27765.0,18852.0,0.679,493,367,56.4,583,0,0,1,Industrial,Karnataka,active,compensation
PRJ-01483,Critical,71,73,133,131,110,97,76,4.36,219,0,35.2,1.9,108459.0,0.0,0.0,109,74,6.3,484,1,1,1,Highway,Uttar Pradesh,completed,legal_challenge
PRJ-01484,Medium,65,65,159,103,53,126,53,1.96,42,2,31.1,0.8,17268.0,12271.0,0.7106,126,83,71.4,742,0,1,0,Railway,Karnataka,active,none
PRJ-01485,Medium,53,60,122,79,69,80,38,7.7,8,1,41.9,1.3,96987.0,92846.0,0.9573,156,38,59.7,703,1,1,0,Border Infrastructure,West Bengal,planned,compensation
PRJ-01486,Medium,46,58,167,65,90,145,57,10.77,6,0,51.5,2.5,76434.0,50385.0,0.6592,225,49,86.7,427,0,1,1,Highway,West Bengal,active,encroachment
PRJ-01487,Medium,68,64,101,72,77,86,53,4.6,38,3,49.9,1.4,19536.0,11794.0,0.6037,384,242,44.4,741,0,1,1,Highway,Rajasthan,completed,encroachment
PRJ-01488,Low,93,39,81,46,43,115,74,4.94,23,0,36.0,1.5,203541.0,126969.0,0.6238,428,62,72.9,721,1,1,1,Highway,Karnataka,active,title_dispute
PRJ-01489,High,73,61,140,85,68,116,74,2.46,137,3,50.4,1.5,9008.0,3555.0,0.3947,124,75,26.5,518,1,1,0,Border Infrastructure,Andhra Pradesh,active,legal_challenge
PRJ-01490,High,94,76,170,56,64,116,66,1.91,111,4,20.4,1.9,931999.0,93666.0,0.1005,19,5,41.6,693,1,1,0,Railway,Karnataka,active,legal_challenge
PRJ-01491,High,73,65,139,102,81,95,64,14.35,40,4,53.8,0.2,1679714.0,400948.0,0.2387,249,139,32.9,606,0,1,0,Border Infrastructure,Maharashtra,completed,encroachment
PRJ-01492,High,119,39,125,64,54,123,64,2.69,146,6,19.1,2.8,313326.0,92118.0,0.294,78,5,22.4,487,1,1,1,Industrial,Andhra Pradesh,planned,boundary
PRJ-01493,High,58,69,131,65,73,48,82,11.77,163,0,33.7,2.7,244750.0,90925.0,0.3715,402,107,0.0,629,1,1,1,Highway,Tamil Nadu,completed,title_dispute
PRJ-01494,Low,102,81,110,46,38,123,46,5.7,24,0,39.4,2.7,85792.0,76569.0,0.8925,42,32,92.6,471,1,1,1,Border Infrastructure,Rajasthan,active,title_dispute
PRJ-01495,High,111,57,106,73,57,147,55,9.97,206,2,40.3,2.1,305830.0,164292.0,0.5372,125,42,44.2,711,1,1,0,Railway,Madhya Pradesh,planned,legal_challenge
PRJ-01496,High,88,77,172,121,56,84,72,1.96,14,2,43.6,0.3,121902.0,27867.0,0.2286,344,231,26.7,621,0,1,0,Industrial,Maharashtra,active,none
PRJ-01497,Critical,82,50,161,140,82,126,66,12.27,151,7,9.6,3.3,29641.0,3924.0,0.1324,288,145,6.1,731,1,0,1,Resettlement,Andhra Pradesh,active,boundary
PRJ-01498,High,69,70,97,115,90,138,80,10.78,156,0,6.5,4.2,209313.0,49147.0,0.2348,187,138,14.6,520,0,1,1,Railway,Andhra Pradesh,completed,none
PRJ-01499,Critical,48,69,160,133,91,65,65,11.1,215,3,45.3,1.3,4317.0,150.0,0.0347,199,124,8.7,714,1,1,0,Railway,Gujarat,active,none
PA-6001,High,22,58,120,110,114,47,113,410.38,289,0,21.0,46.9,155006691.0,52702274.0,0.34,302,66,0.0,529,1,1,0,Highway,Delhi,Under Scrutiny,Environmental Objection
PA-6002,Medium,54,56,103,98,94,80,99,136.41,0,3,33.0,18.8,281724977.0,126776239.0,0.45,300,100,0.0,529,0,1,0,Industrial Corridor,Delhi,Under Scrutiny,none
PA-6003,Medium,41,35,125,39,111,80,83,216.15,0,0,46.0,61.8,158598835.0,38063720.0,0.24,234,27,62.0,557,0,0,1,Urban Development,Delhi,Closed,none
PA-6004,Critical,54,44,103,37,67,76,56,386.31,325,2,67.0,34.2,494240403.0,425046746.0,0.86,197,11,21.0,443,1,0,1,Irrigation,Delhi,Under Scrutiny,Compensation Dispute
PA-6005,Medium,24,59,124,59,41,102,115,16.66,0,0,45.0,70.0,465227600.0,325659320.0,0.7,214,92,22.0,426,0,0,1,Urban Development,Delhi,Preliminary Notification Issued,none
PA-6006,High,28,86,60,44,83,46,53,232.33,0,0,81.0,43.4,508400257.0,238948120.0,0.47,266,80,8.0,380,0,0,1,Irrigation,Delhi,Proposed,none
PA-6007,High,34,40,58,43,83,73,101,24.35,0,2,87.0,41.0,211900842.0,50856202.0,0.24,269,120,61.0,557,0,0,1,Railway,Delhi,Preliminary Notification Issued,none
PA-6008,Low,29,54,70,81,69,65,106,415.79,0,1,56.0,87.2,461925851.0,355682905.0,0.77,292,77,81.0,506,0,1,1,Highway,Delhi,Under Scrutiny,none
PA-6009,High,45,30,101,74,122,50,55,208.6,0,1,54.0,91.2,471524801.0,99020208.0,0.21,72,10,26.0,479,0,0,1,Urban Development,Delhi,Closed,none
PA-6010,High,45,74,59,100,110,56,42,228.27,111,2,26.0,12.3,579669927.0,463735941.0,0.8,94,27,0.0,383,1,1,0,Highway,Delhi,Closed,Environmental Objection
PA-6011,High,57,96,93,94,56,108,59,368.49,153,1,51.0,32.0,529911297.0,434527263.0,0.82,51,21,58.0,514,1,0,1,Railway,Delhi,Award Passed,Tribal Land Rights Objection
PA-6012,High,18,61,64,65,45,52,104,322.8,0,2,81.0,15.2,636572693.0,362846435.0,0.57,267,97,71.0,495,0,0,1,Railway,Delhi,Preliminary Notification Issued,none
PA-6013,Low,27,87,57,83,55,90,96,188.48,0,1,71.0,53.2,345918391.0,245602057.0,0.71,152,63,0.0,460,0,1,0,Urban Development,Delhi,Award Passed,none
PA-6014,High,40,73,93,55,85,80,51,239.39,269,2,22.0,43.9,603192278.0,168893837.0,0.28,134,15,65.0,473,1,1,1,Railway,Delhi,Preliminary Notification Issued,Ownership Dispute
PA-6015,High,58,63,91,49,108,105,113,51.23,83,3,44.0,13.4,274939322.0,101727549.0,0.37,86,32,0.0,506,1,1,0,Urban Development,Delhi,Under Scrutiny,Ownership Dispute
PA-6016,High,41,64,119,46,45,107,70,35.4,0,2,20.0,61.7,318808762.0,63761752.0,0.2,82,18,70.0,408,0,0,1,Highway,Delhi,Proposed,none
